episode_id,vote_key,user_id,uuid,movie_name,series_name,season_number,episode_number
0,b493c854-4b80-45fb-81ab-78dd92486883-5449324-3,5449324,b493c854-4b80-45fb-81ab-78dd92486883,The Lion King,,,
0,421f69c1-195e-433f-a64b-6191a3db7524-5449324-27,5449324,421f69c1-195e-433f-a64b-6191a3db7524,Time Trap,,,
110895,110895-5449324-29,5449324,a2e09c2d-8023-4f04-8f99-b95f5668b6a1,,Space Goofs,1,9
208658,208658-5449324-3,5449324,cfd70b30-d16f-4b4b-83ff-71d69d03a7f3,,Pokémon,7,24
208658,208658-5449324-29,5449324,cfd70b30-d16f-4b4b-83ff-71d69d03a7f3,,Pokémon,7,24
208659,208659-5449324-29,5449324,f55ddba6-81fb-4ea0-82f4-eb080d931865,,Pokémon,7,25
208660,208660-5449324-29,5449324,81765eb0-f16b-4be8-8816-fa89b07de1fc,,Pokémon,7,26
208661,208661-5449324-28,5449324,1843a2a3-87a0-4fa1-9b53-7ae432b215e0,,Pokémon,7,27
208662,208662-5449324-29,5449324,8775e32e-745c-42e5-b0a2-5db249152b43,,Pokémon,7,28
208662,208662-5449324-28,5449324,8775e32e-745c-42e5-b0a2-5db249152b43,,Pokémon,7,28
208663,208663-5449324-28,5449324,3d69578f-94ee-4727-8871-58afe93793e4,,Pokémon,7,29
208664,208664-5449324-28,5449324,ee19ac87-32d6-4dd5-814d-d2ebc94b875a,,Pokémon,7,30
208665,208665-5449324-29,5449324,cdf71720-8cd8-486f-9dd6-1f9d46f31549,,Pokémon,7,31
208665,208665-5449324-28,5449324,cdf71720-8cd8-486f-9dd6-1f9d46f31549,,Pokémon,7,31
208666,208666-5449324-28,5449324,f41729ed-8a8b-458b-aa4c-1739e2d7f6c2,,Pokémon,7,32
208666,208666-5449324-29,5449324,f41729ed-8a8b-458b-aa4c-1739e2d7f6c2,,Pokémon,7,32
208667,208667-5449324-28,5449324,4a259cc1-1e2d-4cff-af9a-dc0fbd0538ad,,Pokémon,7,33
208667,208667-5449324-27,5449324,4a259cc1-1e2d-4cff-af9a-dc0fbd0538ad,,Pokémon,7,33
208668,208668-5449324-28,5449324,3fac5b69-63ea-4599-b959-67a25f4c83db,,Pokémon,7,34
208673,208673-5449324-3,5449324,b502c681-cf29-4447-9e23-3f18bd3cf64c,,Pokémon,7,39
208674,208674-5449324-28,5449324,4abb6f0e-f559-46ba-980d-5a7302e98449,,Pokémon,7,40
208674,208674-5449324-29,5449324,4abb6f0e-f559-46ba-980d-5a7302e98449,,Pokémon,7,40
218584,218584-5449324-3,5449324,8e0e33af-440e-4664-b320-4843c3a9b8ba,,"Sabrina, The Teenage Witch",1,1
218584,218584-5449324-29,5449324,8e0e33af-440e-4664-b320-4843c3a9b8ba,,"Sabrina, The Teenage Witch",1,1
218585,218585-5449324-29,5449324,e7591037-5823-4f6a-962c-3827fe33fb28,,"Sabrina, The Teenage Witch",1,2
324818,324818-5449324-20,5449324,7b6a989c-9e59-4b96-8287-6c60853da9a9,,"Go, Diego, Go!",1,3
2599511,2599511-5449324-29,5449324,e40654cc-1b5c-4255-a915-bb19081a8ce4,,Skins,5,1
3360391,3360391-5449324-4,5449324,796b3280-126f-4b1b-8a56-6a3b6ef85cae,,Game of Thrones,1,8
3412801,3412801-5449324-29,5449324,a4f8f0a1-2c26-46ce-a40c-d9585b2bdeab,,Skins,5,3
3412811,3412811-5449324-29,5449324,fa568f89-d3c6-4c0b-9b31-ebc355df2ab4,,Skins,5,4
3412841,3412841-5449324-29,5449324,e3456d81-40d7-488f-96c9-af4c6afcd6b5,,Skins,5,7
3412851,3412851-5449324-3,5449324,a0d597f6-413a-41c2-b1bc-e42abe2457b9,,Skins,5,8
3901811,3901811-5449324-28,5449324,bba03c3d-eec3-4d45-a19c-64d419e2419f,,Glee,2,18
