type,vote_type,created_at,network_platform,user_id,id,episode_id,range_key,hash_key,series_name,episode_number,season_number
selection,where-did-you,2023-05-12 17:33:20,map[app_bundle_id:<nil> app_download_link:<nil> app_link:<nil> app_name:france.tv slash country:FR created_at:1.6839128e+09 display_name:france.tv slash external_id:tvtime-france.tvslash external_source_type:<nil> is_cascaded:false logo_color:#000000 logo_name:F logo_url:<nil> logos:map[selected_dark_mode:https://d36rlb2fgh8cjd.cloudfront.net/logos/networks/francetvslash/selected-dark-mode.png selected_light_mode:https://d36rlb2fgh8cjd.cloudfront.net/logos/networks/francetvslash/selected-light-mode.png unselected_dark_mode:https://d36rlb2fgh8cjd.cloudfront.net/logos/networks/francetvslash/unselected-dark-mode.png unselected_light_mode:https://d36rlb2fgh8cjd.cloudfront.net/logos/networks/francetvslash/unselected-light-mode.png] name_slug:france.tvslash-8cfdb305-408d-4d93-ac65-38bc2b7fda98 network_id:8cfdb305-408d-4d93-ac65-38bc2b7fda98 platform:other platform_type:other type:network_platform_source updated_at:1.6839128e+09],5449324,9dd83ddd-f348-4c73-bac6-f13a034ebbb9,9779150,9779150-5449324,341902,Skam France,1,12
selection,where-did-you,2023-06-23 12:41:40,map[app_bundle_id:<nil> app_download_link:<nil> app_link:<nil> app_name:france.tv slash country:FR created_at:1.6875241e+09 display_name:france.tv slash external_id:tvtime-france.tvslash external_source_type:<nil> is_cascaded:false logo_color:#000000 logo_name:F logo_url:<nil> logos:map[selected_dark_mode:https://d36rlb2fgh8cjd.cloudfront.net/logos/networks/francetvslash/selected-dark-mode.png selected_light_mode:https://d36rlb2fgh8cjd.cloudfront.net/logos/networks/francetvslash/selected-light-mode.png unselected_dark_mode:https://d36rlb2fgh8cjd.cloudfront.net/logos/networks/francetvslash/unselected-dark-mode.png unselected_light_mode:https://d36rlb2fgh8cjd.cloudfront.net/logos/networks/francetvslash/unselected-light-mode.png] name_slug:france.tvslash-8cfdb305-408d-4d93-ac65-38bc2b7fda98 network_id:8cfdb305-408d-4d93-ac65-38bc2b7fda98 platform:other platform_type:other type:network_platform_source updated_at:1.6875241e+09],5449324,80dc0b88-269e-4681-acc2-03cad9676407,9065218,9065218-5449324,418015,Chair tendre,1,1
selection,where-did-you,2022-01-20 15:48:21,map[app_bundle_id:<nil> app_download_link:<nil> app_link:<nil> app_name:Other country:FR created_at:1.559112773e+09 display_name:Other external_id:tvtime-other-FR external_source_type:<nil> is_cascaded:false logo_color:#777777 logo_name:* logo_url:<nil> logos:map[selected_dark_mode:https://d36rlb2fgh8cjd.cloudfront.net/logos/networks/other/selected-dark-mode.png selected_light_mode:https://d36rlb2fgh8cjd.cloudfront.net/logos/networks/other/selected-light-mode.png unselected_dark_mode:https://d36rlb2fgh8cjd.cloudfront.net/logos/networks/other/unselected-dark-mode.png unselected_light_mode:https://d36rlb2fgh8cjd.cloudfront.net/logos/networks/other/unselected-light-mode.png] name_slug:other-01109d08-7513-4ddd-8990-6799d11004b8 network_id:01109d08-7513-4ddd-8990-6799d11004b8 platform:other platform_type:other type:network_platform_source updated_at:1.559112773e+09],5449324,35c5d9a2-2f23-4e1a-b771-9b275226e27e,8461348,8461348-5449324,365069,Why Women Kill,4,2
selection,where-did-you,2021-09-21 18:17:47,map[app_bundle_id:com.disney.disneyplus app_download_link:<nil> app_link:https://www.disneyplus.com/movies/mulan/2jlgPK4K0ilR app_name:Disney+ country:FR created_at:1.632245014e+09 display_name:Disney+ external_id:fr.disneyplus external_source_type:SVOD is_cascaded:false logo_color:<nil> logo_name:D logo_url:<nil> logos:map[selected_dark_mode:https://d36rlb2fgh8cjd.cloudfront.net/logos/networks/disney/selected-dark-mode.png selected_light_mode:https://d36rlb2fgh8cjd.cloudfront.net/logos/networks/disney/selected-light-mode.png unselected_dark_mode:https://d36rlb2fgh8cjd.cloudfront.net/logos/networks/disney/unselected-dark-mode.png unselected_light_mode:https://d36rlb2fgh8cjd.cloudfront.net/logos/networks/disney/unselected-light-mode.png] name_slug:disney+-cea5193e-1aa8-480f-a065-44a9ad9e1efd network_id:cea5193e-1aa8-480f-a065-44a9ad9e1efd platform:<nil> platform_type:purchase type:network_platform_source updated_at:1.632245014e+09],5449324,e871e231-c41b-4b01-9140-7fc10d34afad,0,5449324,2e42eadf-d592-4675-8c04-e7351364af17,,,
selection,where-did-you,2022-07-30 22:04:54,map[app_bundle_id:<nil> app_download_link:<nil> app_link:https://www.disneyplus.com/movies/bobs-burgers-le-film/bRZA8mUx3U15 app_name:Disney+ country:FR created_at:1.659218687e+09 display_name:Disney+ external_id:bba70d62-23dc-46a6-a1e7-dd9e23107588 external_source_type:SVOD is_cascaded:false logo_color:<nil> logo_name:D logo_url:<nil> logos:map[selected_dark_mode:https://d36rlb2fgh8cjd.cloudfront.net/logos/networks/disney/selected-dark-mode.png selected_light_mode:https://d36rlb2fgh8cjd.cloudfront.net/logos/networks/disney/selected-light-mode.png unselected_dark_mode:https://d36rlb2fgh8cjd.cloudfront.net/logos/networks/disney/unselected-dark-mode.png unselected_light_mode:https://d36rlb2fgh8cjd.cloudfront.net/logos/networks/disney/unselected-light-mode.png] name_slug:disney+-bba70d62-23dc-46a6-a1e7-dd9e23107588 network_id:bba70d62-23dc-46a6-a1e7-dd9e23107588 platform:<nil> platform_type:purchase type:network_platform_source updated_at:1.659218687e+09],5449324,d8cbdd72-3f77-43cd-af08-d86ba1669dae,0,5449324,b83c2210-d70e-4e28-ba9e-6dc322cc5a8f,,,
selection,where-did-you,2022-09-03 15:18:44,map[app_bundle_id:<nil> app_download_link:<nil> app_link:https://www.disneyplus.com/series/dollface/36QnvxqZJCow app_name:Disney+ country:FR created_at:1.662218323e+09 display_name:Disney+ external_id:bba70d62-23dc-46a6-a1e7-dd9e23107588 external_source_type:SVOD is_cascaded:false logo_color:<nil> logo_name:D logo_url:<nil> logos:map[selected_dark_mode:https://d36rlb2fgh8cjd.cloudfront.net/logos/networks/disney/selected-dark-mode.png selected_light_mode:https://d36rlb2fgh8cjd.cloudfront.net/logos/networks/disney/selected-light-mode.png unselected_dark_mode:https://d36rlb2fgh8cjd.cloudfront.net/logos/networks/disney/unselected-dark-mode.png unselected_light_mode:https://d36rlb2fgh8cjd.cloudfront.net/logos/networks/disney/unselected-light-mode.png] name_slug:disney+-bba70d62-23dc-46a6-a1e7-dd9e23107588 network_id:bba70d62-23dc-46a6-a1e7-dd9e23107588 platform:<nil> platform_type:purchase type:network_platform_source updated_at:1.662218323e+09],5449324,d8acf0c5-98ea-4d08-b642-de474a06f1f9,7304706,7304706-5449324,367553,Dollface,1,1
selection,where-did-you,2022-06-03 12:10:55,map[app_bundle_id:com.netflix.mediaclient app_download_link:<nil> app_link:https://www.netflix.com/title/81111925 app_name:Netflix country:FR created_at:1.654258249e+09 display_name:Netflix external_id:821e9d2f-d9ef-4c58-b5c4-884f6a60da34 external_source_type:SVOD is_cascaded:false logo_color:#e80000 logo_name:N logo_url:https://d36rlb2fgh8cjd.cloudfront.net/logos/networks/network-netflix-logo.png logos:map[selected_dark_mode:https://d36rlb2fgh8cjd.cloudfront.net/logos/networks/netflix/selected-dark-mode.png selected_light_mode:https://d36rlb2fgh8cjd.cloudfront.net/logos/networks/netflix/selected-light-mode.png unselected_dark_mode:https://d36rlb2fgh8cjd.cloudfront.net/logos/networks/netflix/unselected-dark-mode.png unselected_light_mode:https://d36rlb2fgh8cjd.cloudfront.net/logos/networks/netflix/unselected-light-mode.png] name_slug:netflix-821e9d2f-d9ef-4c58-b5c4-884f6a60da34 network_id:821e9d2f-d9ef-4c58-b5c4-884f6a60da34 platform:<nil> platform_type:purchase type:network_platform_source updated_at:1.654258249e+09],5449324,6bad7e08-79b9-466e-abcf-9784f0aae11c,0,5449324,c6781788-baad-46fd-92b3-03ce9fed85ee,,,
selection,where-did-you,2020-10-29 10:01:52,map[app_bundle_id:com.netflix.mediaclient app_download_link:<nil> app_link:https://www.netflix.com/watch/81037371 app_name:Netflix country:FR created_at:1.602112093e+09 display_name:Netflix external_id:fr.netflix logo_color:#e80000 logo_name:N logo_url:https://d36rlb2fgh8cjd.cloudfront.net/logos/networks/network-netflix-logo.png logos:map[selected_dark_mode:https://d36rlb2fgh8cjd.cloudfront.net/logos/networks/netflix/selected-dark-mode.png selected_light_mode:https://d36rlb2fgh8cjd.cloudfront.net/logos/networks/netflix/selected-light-mode.png unselected_dark_mode:https://d36rlb2fgh8cjd.cloudfront.net/logos/networks/netflix/unselected-dark-mode.png unselected_light_mode:https://d36rlb2fgh8cjd.cloudfront.net/logos/networks/netflix/unselected-light-mode.png] name_slug:netflix-cbb2baca-4615-49e9-8dc7-aa4596ea1183 network_id:cbb2baca-4615-49e9-8dc7-aa4596ea1183 platform:<nil> platform_type:subscription type:network_platform_source updated_at:1.602112093e+09],5449324,52f6d328-5a89-4ec6-a70e-49080611a0ed,7912723,7912723-5449324,364439,Emily in Paris,1,1
selection,where-did-you,2021-08-31 09:25:29,map[app_bundle_id:<nil> app_download_link:<nil> app_link:<nil> app_name:Other country:FR created_at:1.559112773e+09 display_name:Other external_id:tvtime-other-FR external_source_type:<nil> is_cascaded:false logo_color:#777777 logo_name:* logo_url:<nil> logos:map[selected_dark_mode:https://d36rlb2fgh8cjd.cloudfront.net/logos/networks/other/selected-dark-mode.png selected_light_mode:https://d36rlb2fgh8cjd.cloudfront.net/logos/networks/other/selected-light-mode.png unselected_dark_mode:https://d36rlb2fgh8cjd.cloudfront.net/logos/networks/other/unselected-dark-mode.png unselected_light_mode:https://d36rlb2fgh8cjd.cloudfront.net/logos/networks/other/unselected-light-mode.png] name_slug:other-01109d08-7513-4ddd-8990-6799d11004b8 network_id:01109d08-7513-4ddd-8990-6799d11004b8 platform:other platform_type:other type:network_platform_source updated_at:1.559112773e+09],5449324,281d65a7-55a7-46c1-9b47-9dc2d20de402,8359686,8359686-5449324,399959,Only Murders in the Building,1,1
selection,where-did-you,2021-08-29 16:12:32,map[app_bundle_id:<nil> app_download_link:<nil> app_link:https://tv.apple.com/us/episode/mr-morales/umc.cmc.6aksvu9n5g710mosfzucorbpe?showId=umc.cmc.2iams7vr2o0i6mtb6wm6r9q1n app_name:Apple TV+ country:FR created_at:1.63025355e+09 display_name:Apple TV+ external_id:all.appletv external_source_type:SVOD is_cascaded:false logo_color:<nil> logo_name:A logo_url:https://d36rlb2fgh8cjd.cloudfront.net/logos/networks/network-apple-logo.png logos:map[selected_dark_mode:https://d36rlb2fgh8cjd.cloudfront.net/logos/networks/appletv/selected-dark-mode.png selected_light_mode:https://d36rlb2fgh8cjd.cloudfront.net/logos/networks/appletv/selected-light-mode.png unselected_dark_mode:https://d36rlb2fgh8cjd.cloudfront.net/logos/networks/appletv/unselected-dark-mode.png unselected_light_mode:https://d36rlb2fgh8cjd.cloudfront.net/logos/networks/appletv/unselected-light-mode.png] name_slug:apple-tv+-0e03ba73-1eca-4b16-8309-7e8c03e5b28e network_id:0e03ba73-1eca-4b16-8309-7e8c03e5b28e platform:<nil> platform_type:purchase type:network_platform_source updated_at:1.63025355e+09],5449324,408f3fdc-5520-46a1-87a9-ab1eb1669b0c,8406075,8406075-5449324,393156,Mr. Corman,4,1
selection,where-did-you,2025-07-29 07:05:59,map[app_bundle_id:<nil> app_download_link:<nil> app_link:<nil> app_name:Unofficial country:us created_at:1.559112773e+09 display_name:Unofficial external_id:tvtime-unofficial external_source_type:<nil> full_logo_url:<nil> is_cascaded:false logo_color:#777777 logo_name:* logo_url:<nil> logos:map[selected_dark_mode:https://d36rlb2fgh8cjd.cloudfront.net/logos/networks/unofficial/selected-dark-mode.png selected_light_mode:https://d36rlb2fgh8cjd.cloudfront.net/logos/networks/unofficial/selected-light-mode.png unselected_dark_mode:https://d36rlb2fgh8cjd.cloudfront.net/logos/networks/unofficial/unselected-dark-mode.png unselected_light_mode:https://d36rlb2fgh8cjd.cloudfront.net/logos/networks/unofficial/unselected-light-mode.png] name_slug:unofficial-5dea16e9-fe85-4c85-83a1-b3ba4dc14a30 network_id:5dea16e9-fe85-4c85-83a1-b3ba4dc14a30 platform:unofficial platform_type:unofficial type:network_platform_source updated_at:1.559112773e+09],5449324,3262cda8-b10e-4f7c-82bd-0b599ce1a0e0,0,5449324,71ff49d2-6313-473f-aad9-02f59c401340,,,
selection,where-did-you,2022-06-22 06:40:45,map[app_bundle_id:<nil> app_download_link:<nil> app_link:https://www.disneyplus.com/series/the-incredible-lightness-of-being-a-baby/3ZoBZ52QHb4x app_name:Disney+ country:FR created_at:1.655878525e+09 display_name:Disney+ external_id:bba70d62-23dc-46a6-a1e7-dd9e23107588 external_source_type:SVOD is_cascaded:false logo_color:<nil> logo_name:D logo_url:<nil> logos:map[selected_dark_mode:https://d36rlb2fgh8cjd.cloudfront.net/logos/networks/disney/selected-dark-mode.png selected_light_mode:https://d36rlb2fgh8cjd.cloudfront.net/logos/networks/disney/selected-light-mode.png unselected_dark_mode:https://d36rlb2fgh8cjd.cloudfront.net/logos/networks/disney/unselected-dark-mode.png unselected_light_mode:https://d36rlb2fgh8cjd.cloudfront.net/logos/networks/disney/unselected-light-mode.png] name_slug:disney+-bba70d62-23dc-46a6-a1e7-dd9e23107588 network_id:bba70d62-23dc-46a6-a1e7-dd9e23107588 platform:<nil> platform_type:purchase type:network_platform_source updated_at:1.655878525e+09],5449324,d6d6c25d-deb7-47f1-b342-436a727fef99,7644961,7644961-5449324,71663,The Simpsons,18,31
selection,where-did-you,2021-08-22 02:22:41,map[app_bundle_id:com.netflix.mediaclient app_download_link:<nil> app_link:https://www.netflix.com/title/81170838 app_name:Netflix country:FR created_at:1.629598958e+09 display_name:Netflix external_id:fr.netflix external_source_type:SVOD is_cascaded:false logo_color:#e80000 logo_name:N logo_url:https://d36rlb2fgh8cjd.cloudfront.net/logos/networks/network-netflix-logo.png logos:map[selected_dark_mode:https://d36rlb2fgh8cjd.cloudfront.net/logos/networks/netflix/selected-dark-mode.png selected_light_mode:https://d36rlb2fgh8cjd.cloudfront.net/logos/networks/netflix/selected-light-mode.png unselected_dark_mode:https://d36rlb2fgh8cjd.cloudfront.net/logos/networks/netflix/unselected-dark-mode.png unselected_light_mode:https://d36rlb2fgh8cjd.cloudfront.net/logos/networks/netflix/unselected-light-mode.png] name_slug:netflix-cbb2baca-4615-49e9-8dc7-aa4596ea1183 network_id:cbb2baca-4615-49e9-8dc7-aa4596ea1183 platform:<nil> platform_type:purchase type:network_platform_source updated_at:1.629598958e+09],5449324,694bfad9-1dd2-4642-8e03-37cb31eeb99a,0,5449324,bfb48a96-b065-434a-82fb-973098e0e06e,,,
selection,where-did-you,2022-01-28 19:20:37,map[app_bundle_id:kadatv.france app_download_link:<nil> app_link:https://www.france.tv/slash/skam-france/saison-9/3057275-des-raisons-integrale.html app_name:France TV country:FR created_at:1.643397175e+09 display_name:France TV external_id:fr.francetv external_source_type:AVOD is_cascaded:true logo_color:<nil> logo_name:F logo_url:<nil> logos:map[selected_dark_mode:https://d36rlb2fgh8cjd.cloudfront.net/logos/networks/francetv/selected-dark-mode.png selected_light_mode:https://d36rlb2fgh8cjd.cloudfront.net/logos/networks/francetv/selected-light-mode.png unselected_dark_mode:https://d36rlb2fgh8cjd.cloudfront.net/logos/networks/francetv/unselected-dark-mode.png unselected_light_mode:https://d36rlb2fgh8cjd.cloudfront.net/logos/networks/francetv/unselected-light-mode.png] name_slug:france-tv-bc61a8dd-a31f-4e1c-a7b3-2bc7969eb136 network_id:bc61a8dd-a31f-4e1c-a7b3-2bc7969eb136 platform:<nil> platform_type:free type:network_platform_source updated_at:1.643397175e+09],5449324,41130a9b-11fb-4c11-a802-15e62dc6053a,8913587,8913587-5449324,341902,Skam France,3,9
selection,where-did-you,2021-05-17 20:59:11,map[app_bundle_id:com.canal.android.canal app_download_link:<nil> app_link:https://www.canalplus.com/cinema/ete-85/h/14280553_50001 app_name:Canal+ country:FR created_at:1.621283917e+09 display_name:Canal+ external_id:fr.canalplus logo_color:#014a91 logo_name:C logo_url:<nil> logos:map[selected_dark_mode:https://d36rlb2fgh8cjd.cloudfront.net/logos/networks/canal/selected-dark-mode.png selected_light_mode:https://d36rlb2fgh8cjd.cloudfront.net/logos/networks/canal/selected-light-mode.png unselected_dark_mode:https://d36rlb2fgh8cjd.cloudfront.net/logos/networks/canal/unselected-dark-mode.png unselected_light_mode:https://d36rlb2fgh8cjd.cloudfront.net/logos/networks/canal/unselected-light-mode.png] name_slug:canal+-8a812fbd-949f-4007-8bef-893a144f9ac8 network_id:8a812fbd-949f-4007-8bef-893a144f9ac8 platform:<nil> platform_type:purchase type:network_platform_source updated_at:1.621283917e+09],5449324,07117080-1581-46eb-a14f-26bc8a87fcb3,0,5449324,7ea2adee-1db8-4f1e-86ed-40c15d68fdc1,,,
selection,where-did-you,2021-09-24 22:06:18,map[app_bundle_id:com.netflix.mediaclient app_download_link:<nil> app_link:https://www.netflix.com/title/70181623 app_name:Netflix country:FR created_at:1.632521151e+09 display_name:Netflix external_id:fr.netflix external_source_type:SVOD is_cascaded:false logo_color:#e80000 logo_name:N logo_url:https://d36rlb2fgh8cjd.cloudfront.net/logos/networks/network-netflix-logo.png logos:map[selected_dark_mode:https://d36rlb2fgh8cjd.cloudfront.net/logos/networks/netflix/selected-dark-mode.png selected_light_mode:https://d36rlb2fgh8cjd.cloudfront.net/logos/networks/netflix/selected-light-mode.png unselected_dark_mode:https://d36rlb2fgh8cjd.cloudfront.net/logos/networks/netflix/unselected-dark-mode.png unselected_light_mode:https://d36rlb2fgh8cjd.cloudfront.net/logos/networks/netflix/unselected-light-mode.png] name_slug:netflix-cbb2baca-4615-49e9-8dc7-aa4596ea1183 network_id:cbb2baca-4615-49e9-8dc7-aa4596ea1183 platform:<nil> platform_type:purchase type:network_platform_source updated_at:1.632521151e+09],5449324,82f8a626-a927-4f7a-bb43-4aa1df3f471d,0,5449324,f0e237c3-e560-49ad-9453-775e63032b47,,,
selection,where-did-you,2024-07-19 20:10:26,map[app_bundle_id:<nil> app_download_link:<nil> app_link:https://www.disneyplus.com/movies/fresh/6Y65Ul9zqwG6 app_name:Disney+ country:FR created_at:1.721334681e+09 display_name:Disney+ external_id:bba70d62-23dc-46a6-a1e7-dd9e23107588 external_source_type:SVOD full_logo_url:<nil> is_cascaded:false logo_color:#1C4451 logo_name:D logo_url:https://d36rlb2fgh8cjd.cloudfront.net/logos/networks/disney/wtw_logo.png logos:map[selected_dark_mode:https://d36rlb2fgh8cjd.cloudfront.net/logos/networks/disney/selected-dark-mode.png selected_light_mode:https://d36rlb2fgh8cjd.cloudfront.net/logos/networks/disney/selected-light-mode.png unselected_dark_mode:https://d36rlb2fgh8cjd.cloudfront.net/logos/networks/disney/unselected-dark-mode.png unselected_light_mode:https://d36rlb2fgh8cjd.cloudfront.net/logos/networks/disney/unselected-light-mode.png] name_slug:disney+-bba70d62-23dc-46a6-a1e7-dd9e23107588 network_id:bba70d62-23dc-46a6-a1e7-dd9e23107588 platform:web platform_type:purchase type:network_platform_source updated_at:1.721334681e+09],5449324,2ee435ab-004f-44c7-b125-30c5acd6ae05,0,5449324,61990171-dafd-4ef4-ba7a-20c0b54b5c78,,,
selection,where-did-you,2021-02-02 12:18:58,map[app_bundle_id:<nil> app_download_link:<nil> app_link:https://go.ocs.fr/details/serie/PSEUPHORIAXW0152710 app_name:OCS country:FR created_at:-6.21355968e+10 display_name:OCS external_id:fr.ocs logo_color:#FF6600 logo_name:OCS logo_url:<nil> logos:map[selected_dark_mode:https://d36rlb2fgh8cjd.cloudfront.net/logos/networks/ocs/selected-dark-mode.png selected_light_mode:https://d36rlb2fgh8cjd.cloudfront.net/logos/networks/ocs/selected-light-mode.png unselected_dark_mode:https://d36rlb2fgh8cjd.cloudfront.net/logos/networks/ocs/unselected-dark-mode.png unselected_light_mode:https://d36rlb2fgh8cjd.cloudfront.net/logos/networks/ocs/unselected-light-mode.png] name_slug:ocs-c9d3801b-16b8-4fa2-81b5-a69c12711129 network_id:c9d3801b-16b8-4fa2-81b5-a69c12711129 platform:<nil> platform_type:subscription type:network_platform_source updated_at:1.607015181e+09],5449324,6b3a25d5-4c7f-4d31-939e-9f9ef01f34ee,7241233,7241233-5449324,360261,Euphoria (US),8,1
selection,where-did-you,2022-07-03 11:12:49,map[app_bundle_id:com.netflix.mediaclient app_download_link:<nil> app_link:https://www.netflix.com/watch/81039204 app_name:Netflix country:FR created_at:1.656846075e+09 display_name:Netflix external_id:821e9d2f-d9ef-4c58-b5c4-884f6a60da34 external_source_type:SVOD is_cascaded:true logo_color:#e80000 logo_name:N logo_url:https://d36rlb2fgh8cjd.cloudfront.net/logos/networks/network-netflix-logo.png logos:map[selected_dark_mode:https://d36rlb2fgh8cjd.cloudfront.net/logos/networks/netflix/selected-dark-mode.png selected_light_mode:https://d36rlb2fgh8cjd.cloudfront.net/logos/networks/netflix/selected-light-mode.png unselected_dark_mode:https://d36rlb2fgh8cjd.cloudfront.net/logos/networks/netflix/unselected-dark-mode.png unselected_light_mode:https://d36rlb2fgh8cjd.cloudfront.net/logos/networks/netflix/unselected-light-mode.png] name_slug:netflix-821e9d2f-d9ef-4c58-b5c4-884f6a60da34 network_id:821e9d2f-d9ef-4c58-b5c4-884f6a60da34 platform:<nil> platform_type:purchase type:network_platform_source updated_at:1.656846075e+09],5449324,c60d421c-61a5-4f96-be65-47bcbfeb4005,8447803,8447803-5449324,327417,Money Heist,9,3
selection,where-did-you,2022-06-12 20:29:29,map[app_bundle_id:kadatv.france app_download_link:<nil> app_link:https://www.france.tv/slash/skam-france/saison-10/3553753-deuxieme-round-integral.html app_name:France TV country:FR created_at:1.655064283e+09 display_name:France TV external_id:aec26fd3-94c6-4ad0-9906-dc9a87d6cf48 external_source_type:AVOD is_cascaded:true logo_color:<nil> logo_name:F logo_url:<nil> logos:map[selected_dark_mode:https://d36rlb2fgh8cjd.cloudfront.net/logos/networks/francetv/selected-dark-mode.png selected_light_mode:https://d36rlb2fgh8cjd.cloudfront.net/logos/networks/francetv/selected-light-mode.png unselected_dark_mode:https://d36rlb2fgh8cjd.cloudfront.net/logos/networks/francetv/unselected-dark-mode.png unselected_light_mode:https://d36rlb2fgh8cjd.cloudfront.net/logos/networks/francetv/unselected-light-mode.png] name_slug:france-tv-aec26fd3-94c6-4ad0-9906-dc9a87d6cf48 network_id:aec26fd3-94c6-4ad0-9906-dc9a87d6cf48 platform:<nil> platform_type:free type:network_platform_source updated_at:1.655064283e+09],5449324,41ad9329-6ad2-4c52-ab5f-1c2ec3032509,8413563,8413563-5449324,341902,Skam France,6,10
selection,where-did-you,2022-01-09 21:48:47,map[app_bundle_id:com.netflix.mediaclient app_download_link:<nil> app_link:https://www.netflix.com/watch/80226602 app_name:Netflix country:FR created_at:1.641762167e+09 display_name:Netflix external_id:fr.netflix external_source_type:SVOD is_cascaded:false logo_color:#e80000 logo_name:N logo_url:https://d36rlb2fgh8cjd.cloudfront.net/logos/networks/network-netflix-logo.png logos:map[selected_dark_mode:https://d36rlb2fgh8cjd.cloudfront.net/logos/networks/netflix/selected-dark-mode.png selected_light_mode:https://d36rlb2fgh8cjd.cloudfront.net/logos/networks/netflix/selected-light-mode.png unselected_dark_mode:https://d36rlb2fgh8cjd.cloudfront.net/logos/networks/netflix/unselected-dark-mode.png unselected_light_mode:https://d36rlb2fgh8cjd.cloudfront.net/logos/networks/netflix/unselected-light-mode.png] name_slug:netflix-cbb2baca-4615-49e9-8dc7-aa4596ea1183 network_id:cbb2baca-4615-49e9-8dc7-aa4596ea1183 platform:<nil> platform_type:purchase type:network_platform_source updated_at:1.641762167e+09],5449324,4c16991c-75dc-46eb-8bca-5e3faa09c1ee,8179971,8179971-5449324,328577,Good Girls,1,4
selection,where-did-you,2022-06-06 00:01:09,map[app_bundle_id:<nil> app_download_link:<nil> app_link:<nil> app_name:Canal+ country:FR created_at:1.654473669e+09 display_name:Canal+ external_id:tvtime-canal+ external_source_type:<nil> is_cascaded:false logo_color:<nil> logo_name:C logo_url:<nil> logos:map[selected_dark_mode:https://d36rlb2fgh8cjd.cloudfront.net/logos/networks/canal/selected-dark-mode.png selected_light_mode:https://d36rlb2fgh8cjd.cloudfront.net/logos/networks/canal/selected-light-mode.png unselected_dark_mode:https://d36rlb2fgh8cjd.cloudfront.net/logos/networks/canal/unselected-dark-mode.png unselected_light_mode:https://d36rlb2fgh8cjd.cloudfront.net/logos/networks/canal/unselected-light-mode.png] name_slug:canal+-99c93f88-f2b0-4a79-ae87-eb55e7d8f8f2 network_id:99c93f88-f2b0-4a79-ae87-eb55e7d8f8f2 platform:other platform_type:other type:network_platform_source updated_at:1.654473669e+09],5449324,3efd96ed-166e-43fb-89a2-8e4a992059d8,9190865,9190865-5449324,420427,A Very Ordinary World,3,1
